pr_text,po_text,label,issue,source,sheet,source_row,group_id
item_1 description communication equipment epson printer matrix lq310 communication equipment epson printer matrix lq310 pc quantity qty_40 unit unit_piece,item_1 description kwlrloc quantity qty_40 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,53,Sheet1:53
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description office equipment table executive office equipment executive table pc quantity qty_31 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description office equipment executive table office equipment table pc quantity qty_31 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description office equipment executive table office equipment executive tale pc quantity qty_31 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description office equipment executive table office equipment executive table pc quantity qty_33 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description office equipment executive table office equipment executive table pc quantity qty_32 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description others luna trapal 15ftx15ft tent others luna trapal 15ftx15ft tent pc quantity qty_31 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,660,Sheet1:660
item_1 description office equipment executive table office equipment executive table pc quantity qty_31 unit unit_piece,item_1 description item description unavailable quantity qty_31 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,660,Sheet1:660
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description medical equipment aircon carrier medical aircon carrier pc quantity qty_42 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description medical equipment aircon carrier medical equipment airon carrier pc quantity qty_42 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_52 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_43 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description office equipment panasonic ref office equipment panasonic ref pc quantity qty_42 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,882,Sheet1:882
item_1 description medical equipment aircon carrier medical equipment aircon carrier pc quantity qty_42 unit unit_piece,item_1 description item description unavailable quantity qty_42 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,882,Sheet1:882
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden 6x6 6 layers pc quantity qty_12 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabiet 6x6 6 layers pc quantity qty_12 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 3 layers pc quantity qty_12 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_pack,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description ict equipment laptop lenovo with printer photographer ict equipment laptop lenovo with printer photographer pc quantity qty_12 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,123,Sheet1:123
item_1 description furniture and fixtures wooden cabinet 6x6 6 layers furniture and fixtures wooden cabinet 6x6 6 layers pc quantity qty_12 unit unit_piece,item_1 description item description unavailable quantity qty_12 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,123,Sheet1:123
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description kitchen utensils couldron diameter 16 kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description kitchen utensils couldron 16 kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description kitchen utensils couldron 16 diameter kitchen utnsils couldron 16 diameter pc quantity qty_21 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description kitchen utensils couldron 32 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_23 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_21 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,833,Sheet1:833
item_1 description kitchen utensils couldron 16 diameter kitchen utensils couldron 16 diameter pc quantity qty_21 unit unit_piece,item_1 description item description unavailable quantity qty_21 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,833,Sheet1:833
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker wire 16 pc quantity qty_50 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description other machineries and equipment speker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description other machineries and equipment speaker with wire 12 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_52 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description it equipment and software laptop with accs it equipment and software laptop with accs pc quantity qty_50 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,1085,Sheet1:1085
item_1 description other machineries and equipment speaker with wire 16 other machineries and equipment speaker with wire 16 pc quantity qty_50 unit unit_piece,item_1 description lpigepqjn njgyecwkgp quantity qty_50 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,1085,Sheet1:1085
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description office equipment table fortable 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description office equipment table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description office equipment frtable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_55 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_ream,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description ict equipment 1 unit laptop intel core i5 ict equipment 1 unit laptop intel core i5 pc quantity qty_45 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,995,Sheet1:995
item_1 description office equipment fortable table 6ft office equipment fortable table 6ft pc quantity qty_45 unit unit_piece,item_1 description item description unavailable quantity qty_45 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,995,Sheet1:995
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer cnter table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 2 side drawer center table pc quantity qty_35 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_34 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description medical equipment uv ultra violet machine medical equipment uv ultra violet machine pc quantity qty_35 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,140,Sheet1:140
item_1 description furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table furniture and fixtures writing table 1 2mmx0 60m w 1 side drawer center table pc quantity qty_35 unit unit_piece,item_1 description pukp quantity qty_35 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,140,Sheet1:140
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description ict equipment printer l310 ict printer l310 pc quantity qty_39 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description ict equipment pinter l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_44 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_bottle,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description office equipment wooden cabinet office equipment wooden cabinet pc quantity qty_39 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,1079,Sheet1:1079
item_1 description ict equipment printer l310 ict equipment printer l310 pc quantity qty_39 unit unit_piece,item_1 description item description unavailable quantity qty_39 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,1079,Sheet1:1079
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description funiture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_21 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_10 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description ict equipment cpu asus ict equipment cpu asus pc quantity qty_13 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures water dispenser bic fujidenzo furniture and fixtures water dispenser bic fujidenzo pcs quantity qty_13 unit unit_piece,item_1 description eclfv quantity qty_13 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,195,Sheet1:195
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description furniture fixtures and built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures bilt in wooden haning cabinet pc quantity qty_22 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_27 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity change,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_24 unit unit_piece,Needs Recanvass,Quantity mismatch,COA quantity discrepancy,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description medical dental and laboratory supplies hiv rdt 1 screening test medical dental and laboratory supplies hiv rdt 1 screening test quantity qty_22 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures built in wooden haning cabinet furniture and fixtures built in wooden haning cabinet pc quantity qty_22 unit unit_piece,item_1 description item description unavailable quantity qty_22 unit unit_piece,Reject,Missing item description,COA missing item,Sheet1,322,Sheet1:322
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures sala set color black furniture and fixtures sala set black pc quantity qty_42 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtues sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures sala set color yellow furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,Needs Recanvass,Specification mismatch,COA specification change,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_pack,Needs Recanvass,Unit mismatch,COA unit discrepancy,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description ict equipment cpu asus ict equipment cpu asus pc quantity qty_42 unit unit_piece,Reject,Different item,COA unrelated item,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures sala set color black furniture and fixtures sala set color black pc quantity qty_42 unit unit_piece,item_1 description krcmutfwi quantity qty_42 unit unit_piece,Reject,Different item,COA invalid or unrelated text,Sheet1,360,Sheet1:360
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,Acceptable,No discrepancy,COA exact match,Sheet1,456,Sheet1:456
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and steel fixtures cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,Acceptable,No discrepancy,COA acceptable wording variation,Sheet1,456,Sheet1:456
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,Needs Review,Incomplete or ambiguous description,COA incomplete description,Sheet1,456,Sheet1:456
item_1 description furniture and fixtures steel cabinet 4 drawers corona furniture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,item_1 description furniture and fixtures steel cabinet 4 drawers corona furnture and fixtures steel cabinet 4 drawers corona pcs quantity qty_45 unit unit_piece,Needs Review,Minor wording or spelling difference,COA typographical variation,Sheet1,456,Sheet1:456
